name,dir,path,size_bytes,size_human,mtime_epoch,mtime_iso
file_8_7M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_8_7M.bin,7340032,7.0M,1789014599,2026-09-10T04:29:59+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_5_6M.bin,6291456,6.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_6_9M.bin,9437184,9.0M,1789014600,2026-09-10T04:30:00+00:00
file_1_3M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_1_3M.bin,3145728,3.0M,1789014600,2026-09-10T04:30:00+00:00
file_7_2M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_7_2M.bin,2097152,2.0M,1789014600,2026-09-10T04:30:00+00:00
file_10_6M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_10_6M.bin,6291456,6.0M,1789014600,2026-09-10T04:30:00+00:00
file_4_8M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_4_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_5_6M.bin,6291456,6.0M,1789014600,2026-09-10T04:30:00+00:00
file_8_1M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_8_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_9_7M.bin,7340032,7.0M,1789014600,2026-09-10T04:30:00+00:00
file_2_10M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_2_10M.bin,10485760,10.0M,1789014600,2026-09-10T04:30:00+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_1/d2_4,/mnt/lustre/tree/d1_1/d2_4/file_3_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_9_2M.bin,2097152,2.0M,1789014600,2026-09-10T04:30:00+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_6_10M.bin,10485760,10.0M,1789014600,2026-09-10T04:30:00+00:00
file_5_5M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_5_5M.bin,5242880,5.0M,1789014600,2026-09-10T04:30:00+00:00
file_8_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_8_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_1_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_1_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_4_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_3_2M.bin,2097152,2.0M,1789014600,2026-09-10T04:30:00+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_2_9M.bin,9437184,9.0M,1789014600,2026-09-10T04:30:00+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_10_2M.bin,2097152,2.0M,1789014600,2026-09-10T04:30:00+00:00
file_7_6M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_1,/mnt/lustre/tree/d1_1/d2_4/d3_1/file_7_6M.bin,6291456,6.0M,1789014600,2026-09-10T04:30:00+00:00
file_3_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_3_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_7_5M.bin,5242880,5.0M,1789014601,2026-09-10T04:30:01+00:00
file_6_7M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_6_7M.bin,7340032,7.0M,1789014601,2026-09-10T04:30:01+00:00
file_1_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_1_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_9_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_9_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_4_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_2_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_8_2M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_8_2M.bin,2097152,2.0M,1789014601,2026-09-10T04:30:01+00:00
file_5_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_5_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_10_6M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_5,/mnt/lustre/tree/d1_1/d2_4/d3_5/file_10_6M.bin,6291456,6.0M,1789014601,2026-09-10T04:30:01+00:00
file_10_3M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_10_3M.bin,3145728,3.0M,1789014600,2026-09-10T04:30:00+00:00
file_8_4M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_8_4M.bin,4194304,4.0M,1789014600,2026-09-10T04:30:00+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_4_3M.bin,3145728,3.0M,1789014600,2026-09-10T04:30:00+00:00
file_5_9M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_5_9M.bin,9437184,9.0M,1789014600,2026-09-10T04:30:00+00:00
file_1_4M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_1_4M.bin,4194304,4.0M,1789014600,2026-09-10T04:30:00+00:00
file_9_5M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_9_5M.bin,5242880,5.0M,1789014600,2026-09-10T04:30:00+00:00
file_3_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_3_10M.bin,10485760,10.0M,1789014600,2026-09-10T04:30:00+00:00
file_7_7M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_7_7M.bin,7340032,7.0M,1789014600,2026-09-10T04:30:00+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_6_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_2,/mnt/lustre/tree/d1_1/d2_4/d3_2/file_2_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_9_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_9_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_2_9M.bin,9437184,9.0M,1789014600,2026-09-10T04:30:00+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_4_3M.bin,3145728,3.0M,1789014600,2026-09-10T04:30:00+00:00
file_5_5M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_5_5M.bin,5242880,5.0M,1789014600,2026-09-10T04:30:00+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_3_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_7_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_7_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_6_6M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_6_6M.bin,6291456,6.0M,1789014600,2026-09-10T04:30:00+00:00
file_1_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_1_1M.bin,1048576,1.0M,1789014600,2026-09-10T04:30:00+00:00
file_8_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_8_8M.bin,8388608,8.0M,1789014600,2026-09-10T04:30:00+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_3,/mnt/lustre/tree/d1_1/d2_4/d3_3/file_10_10M.bin,10485760,10.0M,1789014600,2026-09-10T04:30:00+00:00
file_8_6M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_8_6M.bin,6291456,6.0M,1789014601,2026-09-10T04:30:01+00:00
file_3_10M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_3_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_7_2M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_7_2M.bin,2097152,2.0M,1789014601,2026-09-10T04:30:01+00:00
file_4_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_4_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_2_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_10_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_10_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_9_1M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_9_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_5_9M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_5_9M.bin,9437184,9.0M,1789014601,2026-09-10T04:30:01+00:00
file_1_4M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_1_4M.bin,4194304,4.0M,1789014600,2026-09-10T04:30:00+00:00
file_6_6M.bin,/mnt/lustre/tree/d1_1/d2_4/d3_4,/mnt/lustre/tree/d1_1/d2_4/d3_4/file_6_6M.bin,6291456,6.0M,1789014601,2026-09-10T04:30:01+00:00
file_3_10M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_3_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_5_6M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_5_6M.bin,6291456,6.0M,1789014601,2026-09-10T04:30:01+00:00
file_4_9M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_4_9M.bin,9437184,9.0M,1789014601,2026-09-10T04:30:01+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_9_9M.bin,9437184,9.0M,1789014601,2026-09-10T04:30:01+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_2_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_8_3M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_8_3M.bin,3145728,3.0M,1789014601,2026-09-10T04:30:01+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_6_9M.bin,9437184,9.0M,1789014601,2026-09-10T04:30:01+00:00
file_7_1M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_7_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_10_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_1/d2_5,/mnt/lustre/tree/d1_1/d2_5/file_1_10M.bin,10485760,10.0M,1789014601,2026-09-10T04:30:01+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_2_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_4_8M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_4_8M.bin,8388608,8.0M,1789014602,2026-09-10T04:30:02+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_6_8M.bin,8388608,8.0M,1789014602,2026-09-10T04:30:02+00:00
file_8_2M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_8_2M.bin,2097152,2.0M,1789014602,2026-09-10T04:30:02+00:00
file_5_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_5_5M.bin,5242880,5.0M,1789014602,2026-09-10T04:30:02+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_9_7M.bin,7340032,7.0M,1789014602,2026-09-10T04:30:02+00:00
file_7_4M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_7_4M.bin,4194304,4.0M,1789014602,2026-09-10T04:30:02+00:00
file_1_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_1_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_3_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_3_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_3,/mnt/lustre/tree/d1_1/d2_5/d3_3/file_10_2M.bin,2097152,2.0M,1789014602,2026-09-10T04:30:02+00:00
file_4_6M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_4_6M.bin,6291456,6.0M,1789014602,2026-09-10T04:30:02+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_5_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_1_10M.bin,10485760,10.0M,1789014602,2026-09-10T04:30:02+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_3_2M.bin,2097152,2.0M,1789014602,2026-09-10T04:30:02+00:00
file_7_10M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_7_10M.bin,10485760,10.0M,1789014602,2026-09-10T04:30:02+00:00
file_9_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_9_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_10_4M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_10_4M.bin,4194304,4.0M,1789014602,2026-09-10T04:30:02+00:00
file_6_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_6_5M.bin,5242880,5.0M,1789014602,2026-09-10T04:30:02+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_2_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_8_6M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_4,/mnt/lustre/tree/d1_1/d2_5/d3_4/file_8_6M.bin,6291456,6.0M,1789014602,2026-09-10T04:30:02+00:00
file_9_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_9_5M.bin,5242880,5.0M,1789014601,2026-09-10T04:30:01+00:00
file_5_3M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_5_3M.bin,3145728,3.0M,1789014601,2026-09-10T04:30:01+00:00
file_7_7M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_7_7M.bin,7340032,7.0M,1789014601,2026-09-10T04:30:01+00:00
file_4_8M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_4_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_10_3M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_10_3M.bin,3145728,3.0M,1789014601,2026-09-10T04:30:01+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_2_1M.bin,1048576,1.0M,1789014601,2026-09-10T04:30:01+00:00
file_6_2M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_6_2M.bin,2097152,2.0M,1789014601,2026-09-10T04:30:01+00:00
file_8_4M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_8_4M.bin,4194304,4.0M,1789014601,2026-09-10T04:30:01+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_3_8M.bin,8388608,8.0M,1789014601,2026-09-10T04:30:01+00:00
file_1_4M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_1,/mnt/lustre/tree/d1_1/d2_5/d3_1/file_1_4M.bin,4194304,4.0M,1789014601,2026-09-10T04:30:01+00:00
file_1_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_1_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_3_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_3_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_4_2M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_4_2M.bin,2097152,2.0M,1789014602,2026-09-10T04:30:02+00:00
file_7_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_7_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_9_7M.bin,7340032,7.0M,1789014603,2026-09-10T04:30:03+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_8_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_5_7M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_5_7M.bin,7340032,7.0M,1789014602,2026-09-10T04:30:02+00:00
file_6_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_6_5M.bin,5242880,5.0M,1789014602,2026-09-10T04:30:02+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_2_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_10_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_5,/mnt/lustre/tree/d1_1/d2_5/d3_5/file_10_5M.bin,5242880,5.0M,1789014603,2026-09-10T04:30:03+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_5_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_4_3M.bin,3145728,3.0M,1789014602,2026-09-10T04:30:02+00:00
file_9_3M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_9_3M.bin,3145728,3.0M,1789014602,2026-09-10T04:30:02+00:00
file_7_1M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_7_1M.bin,1048576,1.0M,1789014602,2026-09-10T04:30:02+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_8_9M.bin,9437184,9.0M,1789014602,2026-09-10T04:30:02+00:00
file_10_6M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_10_6M.bin,6291456,6.0M,1789014602,2026-09-10T04:30:02+00:00
file_3_5M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_3_5M.bin,5242880,5.0M,1789014602,2026-09-10T04:30:02+00:00
file_1_7M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_1_7M.bin,7340032,7.0M,1789014602,2026-09-10T04:30:02+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_2_8M.bin,8388608,8.0M,1789014602,2026-09-10T04:30:02+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_1/d2_5/d3_2,/mnt/lustre/tree/d1_1/d2_5/d3_2/file_6_10M.bin,10485760,10.0M,1789014602,2026-09-10T04:30:02+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_7_5M.bin,5242880,5.0M,1789014597,2026-09-10T04:29:57+00:00
file_8_4M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_8_4M.bin,4194304,4.0M,1789014597,2026-09-10T04:29:57+00:00
file_3_5M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_3_5M.bin,5242880,5.0M,1789014597,2026-09-10T04:29:57+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_9_2M.bin,2097152,2.0M,1789014597,2026-09-10T04:29:57+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_1_5M.bin,5242880,5.0M,1789014597,2026-09-10T04:29:57+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_10_10M.bin,10485760,10.0M,1789014597,2026-09-10T04:29:57+00:00
file_5_8M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_5_8M.bin,8388608,8.0M,1789014597,2026-09-10T04:29:57+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_4_4M.bin,4194304,4.0M,1789014597,2026-09-10T04:29:57+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_2_8M.bin,8388608,8.0M,1789014597,2026-09-10T04:29:57+00:00
file_6_5M.bin,/mnt/lustre/tree/d1_1/d2_2,/mnt/lustre/tree/d1_1/d2_2/file_6_5M.bin,5242880,5.0M,1789014597,2026-09-10T04:29:57+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_1/d2_2/d3_4,/mnt/lustre/tree/d1_1/d2_2/d3_4/file_9_2M.bin,2097152,2.0M,1789014598,2026-09-10T04:29:58+00:00
file_4_6M.bin,/mnt/lustre/tree/d1_1/d2_2/d3_4,/mnt/lustre/tree/d1_1/d2_2/d3_4/file_4_6M.bin,6291456,6.0M,1789014598,2026-09-10T04:29:58+00:00
file_2_2M.bin,/mnt/lustre/tree/d1_1/d2_2/d3_4,/mnt/lustre/tree/d1_1/d2_2/d3_4/file_2_2M.bin,2097152,2.0M,1789014598,2026-09-10T04:29:58+00:00
